year_month,uf,product,unit,volume
2017-03-01,PB,OLEO COMBUSTIVEL,m3,8772.54
2017-03-01,PE,OLEO COMBUSTIVEL,m3,46416.284
2017-03-01,AL,OLEO COMBUSTIVEL,m3,14.07
2017-03-01,SE,OLEO COMBUSTIVEL,m3,89.67
2017-03-01,BA,OLEO COMBUSTIVEL,m3,42742.696
2017-03-01,MG,OLEO COMBUSTIVEL,m3,14507.983
2017-03-01,ES,OLEO COMBUSTIVEL,m3,3020.73
2017-03-01,RJ,OLEO COMBUSTIVEL,m3,4206.293
2017-03-01,SP,OLEO COMBUSTIVEL,m3,13736.136
2017-03-01,PR,OLEO COMBUSTIVEL,m3,15799.829
2017-03-01,SC,OLEO COMBUSTIVEL,m3,3157.04
2017-03-01,RS,OLEO COMBUSTIVEL,m3,5953.779
2017-03-01,MS,OLEO COMBUSTIVEL,m3,17447.746
2017-03-01,MT,OLEO COMBUSTIVEL,m3,66.4
2017-03-01,GO,OLEO COMBUSTIVEL,m3,6667.39
2017-03-01,DF,OLEO COMBUSTIVEL,m3,107.34
2018-03-01,RO,OLEO COMBUSTIVEL,m3,0.0
2018-03-01,AC,OLEO COMBUSTIVEL,m3,0.0
2018-03-01,AM,OLEO COMBUSTIVEL,m3,2578.82
2018-03-01,RR,OLEO COMBUSTIVEL,m3,29.25
2018-03-01,PA,OLEO COMBUSTIVEL,m3,40586.003
2018-03-01,AP,OLEO COMBUSTIVEL,m3,0.0
2018-03-01,TO,OLEO COMBUSTIVEL,m3,26.23
2018-03-01,MA,OLEO COMBUSTIVEL,m3,25205.159
2018-03-01,PI,OLEO COMBUSTIVEL,m3,39.27
2018-03-01,CE,OLEO COMBUSTIVEL,m3,13760.629
2018-03-01,RN,OLEO COMBUSTIVEL,m3,0.0
2018-03-01,PB,OLEO COMBUSTIVEL,m3,16964.74
2018-03-01,PE,OLEO COMBUSTIVEL,m3,4022.85
2018-03-01,AL,OLEO COMBUSTIVEL,m3,28.06
2018-03-01,SE,OLEO COMBUSTIVEL,m3,129.81
2018-03-01,BA,OLEO COMBUSTIVEL,m3,12474.97
2018-03-01,MG,OLEO COMBUSTIVEL,m3,14295.683
2018-03-01,ES,OLEO COMBUSTIVEL,m3,501.16
2018-03-01,RJ,OLEO COMBUSTIVEL,m3,826.98
2018-03-01,SP,OLEO COMBUSTIVEL,m3,17892.518
2018-03-01,PR,OLEO COMBUSTIVEL,m3,12412.713
2018-03-01,SC,OLEO COMBUSTIVEL,m3,3023.91
2018-03-01,RS,OLEO COMBUSTIVEL,m3,56918.525
2018-03-01,MS,OLEO COMBUSTIVEL,m3,1449.38
2018-03-01,MT,OLEO COMBUSTIVEL,m3,0.0
2018-03-01,GO,OLEO COMBUSTIVEL,m3,7152.784
2018-03-01,DF,OLEO COMBUSTIVEL,m3,32.08
2019-03-01,RO,OLEO COMBUSTIVEL,m3,0.0
2019-03-01,AC,OLEO COMBUSTIVEL,m3,0.0
2019-03-01,AM,OLEO COMBUSTIVEL,m3,2621.971
2019-03-01,RR,OLEO COMBUSTIVEL,m3,29.6
2019-03-01,PA,OLEO COMBUSTIVEL,m3,30221.32
2019-03-01,AP,OLEO COMBUSTIVEL,m3,0.0
2019-03-01,TO,OLEO COMBUSTIVEL,m3,58.68
2019-03-01,MA,OLEO COMBUSTIVEL,m3,36351.496
2019-03-01,PI,OLEO COMBUSTIVEL,m3,399.23
2019-03-01,CE,OLEO COMBUSTIVEL,m3,84.91
2019-03-01,RN,OLEO COMBUSTIVEL,m3,0.0
2019-03-01,PB,OLEO COMBUSTIVEL,m3,0.0
2019-03-01,PE,OLEO COMBUSTIVEL,m3,226.43
2019-03-01,AL,OLEO COMBUSTIVEL,m3,27.59
2019-03-01,SE,OLEO COMBUSTIVEL,m3,27.81
2019-03-01,BA,OLEO COMBUSTIVEL,m3,4176.521
2019-03-01,MG,OLEO COMBUSTIVEL,m3,9558.34
2019-03-01,ES,OLEO COMBUSTIVEL,m3,2203.54
2019-03-01,RJ,OLEO COMBUSTIVEL,m3,326.28
2019-03-01,SP,OLEO COMBUSTIVEL,m3,14394.921
2019-03-01,PR,OLEO COMBUSTIVEL,m3,12896.687
2019-03-01,SC,OLEO COMBUSTIVEL,m3,33032.786
2019-03-01,RS,OLEO COMBUSTIVEL,m3,3660.314
2019-03-01,MS,OLEO COMBUSTIVEL,m3,1028.58
2019-03-01,MT,OLEO COMBUSTIVEL,m3,0.0
2019-03-01,GO,OLEO COMBUSTIVEL,m3,5184.054
2019-03-01,DF,OLEO COMBUSTIVEL,m3,94.301
2020-03-01,RO,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,AC,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,AM,OLEO COMBUSTIVEL,m3,2412.095
2020-03-01,RR,OLEO COMBUSTIVEL,m3,58.86
2020-03-01,PA,OLEO COMBUSTIVEL,m3,66655.833
2020-03-01,AP,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,TO,OLEO COMBUSTIVEL,m3,65.0
2020-03-01,MA,OLEO COMBUSTIVEL,m3,295750.099
2020-03-01,PI,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,CE,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,RN,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,PB,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,PE,OLEO COMBUSTIVEL,m3,31.43
2020-03-01,AL,OLEO COMBUSTIVEL,m3,40.74
2020-03-01,SE,OLEO COMBUSTIVEL,m3,13.45
2020-03-01,BA,OLEO COMBUSTIVEL,m3,7017.12
2020-03-01,MG,OLEO COMBUSTIVEL,m3,7534.593
2020-03-01,ES,OLEO COMBUSTIVEL,m3,2306.642
2020-03-01,RJ,OLEO COMBUSTIVEL,m3,2587.536
2020-03-01,SP,OLEO COMBUSTIVEL,m3,13177.877
2020-03-01,PR,OLEO COMBUSTIVEL,m3,114854.47
2020-03-01,SC,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,RS,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,MS,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,MT,OLEO COMBUSTIVEL,m3,0.0
2020-03-01,GO,OLEO COMBUSTIVEL,m3,7141.568
2020-03-01,DF,OLEO COMBUSTIVEL,m3,50.743
2000-03-01,RO,ETANOL HIDRATADO,m3,1103.591
2000-03-01,AC,ETANOL HIDRATADO,m3,1466.73
2000-03-01,AM,ETANOL HIDRATADO,m3,1422.034
2000-03-01,RR,ETANOL HIDRATADO,m3,142.251
2000-03-01,PA,ETANOL HIDRATADO,m3,2430.905
2000-03-01,AP,ETANOL HIDRATADO,m3,118.7
2000-03-01,TO,ETANOL HIDRATADO,m3,15482.205
2000-03-01,MA,ETANOL HIDRATADO,m3,1212.207
2000-03-01,PI,ETANOL HIDRATADO,m3,2384.54
2000-03-01,CE,ETANOL HIDRATADO,m3,5751.135
2000-03-01,RN,ETANOL HIDRATADO,m3,3020.044
2000-03-01,PB,ETANOL HIDRATADO,m3,3096.002
2000-03-01,PE,ETANOL HIDRATADO,m3,9612.231
2000-03-01,AL,ETANOL HIDRATADO,m3,2027.6
2000-03-01,SE,ETANOL HIDRATADO,m3,2644.367
2000-03-01,BA,ETANOL HIDRATADO,m3,8058.209
2000-03-01,MG,ETANOL HIDRATADO,m3,48458.064
2000-03-01,ES,ETANOL HIDRATADO,m3,6550.091
2000-03-01,RJ,ETANOL HIDRATADO,m3,24091.337
2000-03-01,SP,ETANOL HIDRATADO,m3,1921437.032
2000-03-01,PR,ETANOL HIDRATADO,m3,39274.628
2000-03-01,SC,ETANOL HIDRATADO,m3,13961.35
2000-03-01,RS,ETANOL HIDRATADO,m3,14434.785
2000-03-01,MS,ETANOL HIDRATADO,m3,5956.054
2000-03-01,MT,ETANOL HIDRATADO,m3,6039.613
2000-03-01,GO,ETANOL HIDRATADO,m3,17654.011
2000-03-01,DF,ETANOL HIDRATADO,m3,10143.616
2001-03-01,RO,ETANOL HIDRATADO,m3,1107.537
2001-03-01,AC,ETANOL HIDRATADO,m3,401.156
2001-03-01,AM,ETANOL HIDRATADO,m3,1353.363
2001-03-01,RR,ETANOL HIDRATADO,m3,126.4
2001-03-01,PA,ETANOL HIDRATADO,m3,1604.734
2001-03-01,AP,ETANOL HIDRATADO,m3,1230.45
2001-03-01,TO,ETANOL HIDRATADO,m3,1016.819
2001-03-01,MA,ETANOL HIDRATADO,m3,701.701
2001-03-01,PI,ETANOL HIDRATADO,m3,1728.122
2001-03-01,CE,ETANOL HIDRATADO,m3,3986.805
2001-03-01,RN,ETANOL HIDRATADO,m3,2202.456
2001-03-01,PB,ETANOL HIDRATADO,m3,2049.177
2001-03-01,PE,ETANOL HIDRATADO,m3,5037.228
2001-03-01,AL,ETANOL HIDRATADO,m3,1683.201
2001-03-01,SE,ETANOL HIDRATADO,m3,1821.081
2001-03-01,BA,ETANOL HIDRATADO,m3,7375.512
2001-03-01,MG,ETANOL HIDRATADO,m3,28849.496
2001-03-01,ES,ETANOL HIDRATADO,m3,4184.414
2001-03-01,RJ,ETANOL HIDRATADO,m3,155572.409
2001-03-01,SP,ETANOL HIDRATADO,m3,124893.388
2001-03-01,PR,ETANOL HIDRATADO,m3,36966.769
2001-03-01,SC,ETANOL HIDRATADO,m3,13670.651
2001-03-01,RS,ETANOL HIDRATADO,m3,11831.001
2001-03-01,MS,ETANOL HIDRATADO,m3,4698.159
2001-03-01,MT,ETANOL HIDRATADO,m3,5781.962
2001-03-01,GO,ETANOL HIDRATADO,m3,13379.961
2001-03-01,DF,ETANOL HIDRATADO,m3,10514.641
2002-03-01,RO,ETANOL HIDRATADO,m3,1157.479
2002-03-01,AC,ETANOL HIDRATADO,m3,394.513
2002-03-01,AM,ETANOL HIDRATADO,m3,782.2
2002-03-01,RR,ETANOL HIDRATADO,m3,79.0
2002-03-01,PA,ETANOL HIDRATADO,m3,9701.473
2002-03-01,AP,ETANOL HIDRATADO,m3,139.95
2002-03-01,TO,ETANOL HIDRATADO,m3,1048.982
2002-03-01,MA,ETANOL HIDRATADO,m3,954.208
2002-03-01,PI,ETANOL HIDRATADO,m3,1622.411
2002-03-01,CE,ETANOL HIDRATADO,m3,3931.234
2002-03-01,RN,ETANOL HIDRATADO,m3,1972.312
2002-03-01,PB,ETANOL HIDRATADO,m3,1843.422
2002-03-01,PE,ETANOL HIDRATADO,m3,5352.981
2002-03-01,AL,ETANOL HIDRATADO,m3,1353.028
2002-03-01,SE,ETANOL HIDRATADO,m3,1466.955
2002-03-01,BA,ETANOL HIDRATADO,m3,4030.162
2002-03-01,MG,ETANOL HIDRATADO,m3,27588.212
2002-03-01,ES,ETANOL HIDRATADO,m3,41870.682
2002-03-01,RJ,ETANOL HIDRATADO,m3,15208.073
2002-03-01,SP,ETANOL HIDRATADO,m3,126286.214
2002-03-01,PR,ETANOL HIDRATADO,m3,32387.947
2002-03-01,SC,ETANOL HIDRATADO,m3,14003.74
2002-03-01,RS,ETANOL HIDRATADO,m3,16514.544
2002-03-01,MS,ETANOL HIDRATADO,m3,5926.81
2002-03-01,MT,ETANOL HIDRATADO,m3,2926.568
2002-03-01,GO,ETANOL HIDRATADO,m3,13382.651
2002-03-01,DF,ETANOL HIDRATADO,m3,9056.833
2003-03-01,RO,ETANOL HIDRATADO,m3,988.733
2003-03-01,AC,ETANOL HIDRATADO,m3,316.076
2003-03-01,AM,ETANOL HIDRATADO,m3,1663.503
2003-03-01,RR,ETANOL HIDRATADO,m3,568.0
2003-03-01,PA,ETANOL HIDRATADO,m3,1000.192
2003-03-01,AP,ETANOL HIDRATADO,m3,56.0
2003-03-01,TO,ETANOL HIDRATADO,m3,1049.7
2003-03-01,MA,ETANOL HIDRATADO,m3,758.572
2003-03-01,PI,ETANOL HIDRATADO,m3,1358.576
2003-03-01,CE,ETANOL HIDRATADO,m3,3269.971
2003-03-01,RN,ETANOL HIDRATADO,m3,1171.663
2003-03-01,PB,ETANOL HIDRATADO,m3,2737.242
2003-03-01,PE,ETANOL HIDRATADO,m3,3391.204
2003-03-01,AL,ETANOL HIDRATADO,m3,1218.198
2003-03-01,SE,ETANOL HIDRATADO,m3,1220.493
2003-03-01,BA,ETANOL HIDRATADO,m3,4603.002
2003-03-01,MG,ETANOL HIDRATADO,m3,374263.259
2003-03-01,ES,ETANOL HIDRATADO,m3,4162.902
2003-03-01,RJ,ETANOL HIDRATADO,m3,5218.903
2003-03-01,SP,ETANOL HIDRATADO,m3,143750.61
2003-03-01,PR,ETANOL HIDRATADO,m3,29547.514
2003-03-01,SC,ETANOL HIDRATADO,m3,11388.713
2003-03-01,RS,ETANOL HIDRATADO,m3,13934.618
2003-03-01,MS,ETANOL HIDRATADO,m3,4536.89
2003-03-01,MT,ETANOL HIDRATADO,m3,2209.506
2003-03-01,GO,ETANOL HIDRATADO,m3,10823.32
2003-03-01,DF,ETANOL HIDRATADO,m3,6872.023
2004-03-01,RO,ETANOL HIDRATADO,m3,1013.603
2004-03-01,AC,ETANOL HIDRATADO,m3,296.791
2004-03-01,AM,ETANOL HIDRATADO,m3,13533.434
2004-03-01,RR,ETANOL HIDRATADO,m3,40.0
2004-03-01,PA,ETANOL HIDRATADO,m3,839.579
2004-03-01,AP,ETANOL HIDRATADO,m3,63.6
2004-03-01,TO,ETANOL HIDRATADO,m3,999.75
2004-03-01,MA,ETANOL HIDRATADO,m3,587.219
2004-03-01,PI,ETANOL HIDRATADO,m3,1391.478
2004-03-01,CE,ETANOL HIDRATADO,m3,3468.753
2004-03-01,RN,ETANOL HIDRATADO,m3,2469.762
2004-03-01,PB,ETANOL HIDRATADO,m3,2686.466
2004-03-01,PE,ETANOL HIDRATADO,m3,6278.654
2004-03-01,AL,ETANOL HIDRATADO,m3,1295.433
2004-03-01,SE,ETANOL HIDRATADO,m3,1115.205
2004-03-01,BA,ETANOL HIDRATADO,m3,59552.908
2004-03-01,MG,ETANOL HIDRATADO,m3,39829.811
2004-03-01,ES,ETANOL HIDRATADO,m3,2494.184
2004-03-01,RJ,ETANOL HIDRATADO,m3,11420.983
2004-03-01,SP,ETANOL HIDRATADO,m3,190081.782
2004-03-01,PR,ETANOL HIDRATADO,m3,43825.378
2004-03-01,SC,ETANOL HIDRATADO,m3,16244.827
2004-03-01,RS,ETANOL HIDRATADO,m3,16270.735
2004-03-01,MS,ETANOL HIDRATADO,m3,5901.304
2004-03-01,MT,ETANOL HIDRATADO,m3,4417.397
2004-03-01,GO,ETANOL HIDRATADO,m3,15252.806
2004-03-01,DF,ETANOL HIDRATADO,m3,5493.589
2005-03-01,RO,ETANOL HIDRATADO,m3,1064.788
2005-03-01,AC,ETANOL HIDRATADO,m3,3999.534
2005-03-01,AM,ETANOL HIDRATADO,m3,2362.538
2005-03-01,RR,ETANOL HIDRATADO,m3,84.0
2005-03-01,PA,ETANOL HIDRATADO,m3,1033.021
2005-03-01,AP,ETANOL HIDRATADO,m3,82.6
2005-03-01,TO,ETANOL HIDRATADO,m3,1069.73
2005-03-01,MA,ETANOL HIDRATADO,m3,783.405
2005-03-01,PI,ETANOL HIDRATADO,m3,1199.746
2005-03-01,CE,ETANOL HIDRATADO,m3,3429.764
2005-03-01,RN,ETANOL HIDRATADO,m3,1968.857
2005-03-01,PB,ETANOL HIDRATADO,m3,2816.118
2005-03-01,PE,ETANOL HIDRATADO,m3,5336.189
2005-03-01,AL,ETANOL HIDRATADO,m3,1435.428
2005-03-01,SE,ETANOL HIDRATADO,m3,13515.615
2005-03-01,BA,ETANOL HIDRATADO,m3,10148.392
2005-03-01,MG,ETANOL HIDRATADO,m3,34179.7
2005-03-01,ES,ETANOL HIDRATADO,m3,4333.172
2005-03-01,RJ,ETANOL HIDRATADO,m3,18177.0
2005-03-01,SP,ETANOL HIDRATADO,m3,211019.196
2005-03-01,PR,ETANOL HIDRATADO,m3,42894.913
2005-03-01,SC,ETANOL HIDRATADO,m3,13630.313
2005-03-01,RS,ETANOL HIDRATADO,m3,15359.858
2005-03-01,MS,ETANOL HIDRATADO,m3,5323.08
2005-03-01,MT,ETANOL HIDRATADO,m3,5280.352
2005-03-01,GO,ETANOL HIDRATADO,m3,11664.027
2005-03-01,DF,ETANOL HIDRATADO,m3,4735.634
2006-03-01,RO,ETANOL HIDRATADO,m3,10618.08
2006-03-01,AC,ETANOL HIDRATADO,m3,463.24
2006-03-01,AM,ETANOL HIDRATADO,m3,1679.345
2006-03-01,RR,ETANOL HIDRATADO,m3,149.0
2006-03-01,PA,ETANOL HIDRATADO,m3,824.13
2006-03-01,AP,ETANOL HIDRATADO,m3,91.85
2006-03-01,TO,ETANOL HIDRATADO,m3,1206.15
2006-03-01,MA,ETANOL HIDRATADO,m3,979.819
2006-03-01,PI,ETANOL HIDRATADO,m3,1082.099
2006-03-01,CE,ETANOL HIDRATADO,m3,4730.519
2006-03-01,RN,ETANOL HIDRATADO,m3,3059.621
2006-03-01,PB,ETANOL HIDRATADO,m3,2866.206
2006-03-01,PE,ETANOL HIDRATADO,m3,9502.178
2006-03-01,AL,ETANOL HIDRATADO,m3,34903.254
2006-03-01,SE,ETANOL HIDRATADO,m3,1220.1
2006-03-01,BA,ETANOL HIDRATADO,m3,8056.958
2006-03-01,MG,ETANOL HIDRATADO,m3,34361.765
2006-03-01,ES,ETANOL HIDRATADO,m3,3861.985
2006-03-01,RJ,ETANOL HIDRATADO,m3,17486.199
2006-03-01,SP,ETANOL HIDRATADO,m3,317084.422
2006-03-01,PR,ETANOL HIDRATADO,m3,39021.872
2006-03-01,SC,ETANOL HIDRATADO,m3,14233.43
2006-03-01,RS,ETANOL HIDRATADO,m3,9987.69
2006-03-01,MS,ETANOL HIDRATADO,m3,4454.788
2006-03-01,MT,ETANOL HIDRATADO,m3,6479.399
2006-03-01,GO,ETANOL HIDRATADO,m3,18408.646
2006-03-01,DF,ETANOL HIDRATADO,m3,80855.558
2007-03-01,RO,ETANOL HIDRATADO,m3,2770.62129901951
2007-03-01,AC,ETANOL HIDRATADO,m3,683.406061138283
2007-03-01,AM,ETANOL HIDRATADO,m3,4220.1481058381
2007-03-01,RR,ETANOL HIDRATADO,m3,173.279014039501
2007-03-01,PA,ETANOL HIDRATADO,m3,1746.68258990202
2007-03-01,AP,ETANOL HIDRATADO,m3,83.7352364559493
2007-03-01,TO,ETANOL HIDRATADO,m3,2070.24974050271
2007-03-01,MA,ETANOL HIDRATADO,m3,2807.40825408967
2007-03-01,PI,ETANOL HIDRATADO,m3,1274.42345767698
2007-03-01,CE,ETANOL HIDRATADO,m3,7798.73486879071
2007-03-01,RN,ETANOL HIDRATADO,m3,4071.74887627709
2007-03-01,PB,ETANOL HIDRATADO,m3,5240.70048337727
2007-03-01,PE,ETANOL HIDRATADO,m3,163306.06057459
2007-03-01,AL,ETANOL HIDRATADO,m3,6311.2532390652
2007-03-01,SE,ETANOL HIDRATADO,m3,1867.9638993348
2007-03-01,BA,ETANOL HIDRATADO,m3,19499.5750783426
2007-03-01,MG,ETANOL HIDRATADO,m3,55942.9912844943
2007-03-01,ES,ETANOL HIDRATADO,m3,6010.13317115103
2007-03-01,RJ,ETANOL HIDRATADO,m3,26145.3235378511
2007-03-01,SP,ETANOL HIDRATADO,m3,433099.864470483
2007-03-01,PR,ETANOL HIDRATADO,m3,45306.5256511959
2007-03-01,SC,ETANOL HIDRATADO,m3,15984.6194614737
2007-03-01,RS,ETANOL HIDRATADO,m3,14492.8487315461
2007-03-01,MS,ETANOL HIDRATADO,m3,6031.7771878038
2007-03-01,MT,ETANOL HIDRATADO,m3,7094.83347851885
2007-03-01,GO,ETANOL HIDRATADO,m3,435305.538396542
2007-03-01,DF,ETANOL HIDRATADO,m3,14448.7742654061
2008-03-01,RO,ETANOL HIDRATADO,m3,4095.02409046265
2008-03-01,AC,ETANOL HIDRATADO,m3,930.329789656224
2008-03-01,AM,ETANOL HIDRATADO,m3,5011.74939230046
2008-03-01,RR,ETANOL HIDRATADO,m3,174.714859722546
2008-03-01,PA,ETANOL HIDRATADO,m3,2835.80338988025
2008-03-01,AP,ETANOL HIDRATADO,m3,265.76614559626
2008-03-01,TO,ETANOL HIDRATADO,m3,4189.40272369663
2008-03-01,MA,ETANOL HIDRATADO,m3,7387.87358346705
2008-03-01,PI,ETANOL HIDRATADO,m3,2095.28968083914
2008-03-01,CE,ETANOL HIDRATADO,m3,10977.7624496961
2008-03-01,RN,ETANOL HIDRATADO,m3,8047.52516819645
2008-03-01,PB,ETANOL HIDRATADO,m3,89659.6593365199
2008-03-01,PE,ETANOL HIDRATADO,m3,28516.1140596747
2008-03-01,AL,ETANOL HIDRATADO,m3,6776.40694977361
2008-03-01,SE,ETANOL HIDRATADO,m3,2768.87133353871
2008-03-01,BA,ETANOL HIDRATADO,m3,34314.5054721362
2008-03-01,MG,ETANOL HIDRATADO,m3,79875.4666973166
2008-03-01,ES,ETANOL HIDRATADO,m3,11788.2446115944
2008-03-01,RJ,ETANOL HIDRATADO,m3,51439.8637185843
2008-03-01,SP,ETANOL HIDRATADO,m3,580873.151097162
2008-03-01,PR,ETANOL HIDRATADO,m3,70990.5856471379
2008-03-01,SC,ETANOL HIDRATADO,m3,27078.0950009252
2008-03-01,RS,ETANOL HIDRATADO,m3,21008.0508096079
2008-03-01,MS,ETANOL HIDRATADO,m3,11731.4945070052
2008-03-01,MT,ETANOL HIDRATADO,m3,276849.03809928
2008-03-01,GO,ETANOL HIDRATADO,m3,60524.1612555588
2008-03-01,DF,ETANOL HIDRATADO,m3,14562.3962449959
2009-03-01,RO,ETANOL HIDRATADO,m3,5165.27
2009-03-01,AC,ETANOL HIDRATADO,m3,1095.0
2009-03-01,AM,ETANOL HIDRATADO,m3,7480.5
2009-03-01,RR,ETANOL HIDRATADO,m3,246.67
2009-03-01,PA,ETANOL HIDRATADO,m3,4034.42373818248
2009-03-01,AP,ETANOL HIDRATADO,m3,581.45
2009-03-01,TO,ETANOL HIDRATADO,m3,5345.02
2009-03-01,MA,ETANOL HIDRATADO,m3,10989.1
2009-03-01,PI,ETANOL HIDRATADO,m3,2432.6
2009-03-01,CE,ETANOL HIDRATADO,m3,15325.0
2009-03-01,RN,ETANOL HIDRATADO,m3,98373.7012650446
2009-03-01,PB,ETANOL HIDRATADO,m3,11177.73
2009-03-01,PE,ETANOL HIDRATADO,m3,28924.75
2009-03-01,AL,ETANOL HIDRATADO,m3,9764.091
2009-03-01,SE,ETANOL HIDRATADO,m3,5237.595
2009-03-01,BA,ETANOL HIDRATADO,m3,45230.51
2009-03-01,MG,ETANOL HIDRATADO,m3,116055.335
2009-03-01,ES,ETANOL HIDRATADO,m3,15224.553269959
2009-03-01,RJ,ETANOL HIDRATADO,m3,69365.477
2009-03-01,SP,ETANOL HIDRATADO,m3,737570.05
2009-03-01,PR,ETANOL HIDRATADO,m3,94625.314
2009-03-01,SC,ETANOL HIDRATADO,m3,37417.68
2009-03-01,RS,ETANOL HIDRATADO,m3,35676.469
2009-03-01,MS,ETANOL HIDRATADO,m3,207976.532115837
2009-03-01,MT,ETANOL HIDRATADO,m3,38602.943
2009-03-01,GO,ETANOL HIDRATADO,m3,67802.926
2009-03-01,DF,ETANOL HIDRATADO,m3,23808.933
2010-03-01,RO,ETANOL HIDRATADO,m3,4473.122
2010-03-01,AC,ETANOL HIDRATADO,m3,553.0
2010-03-01,AM,ETANOL HIDRATADO,m3,4716.055
2010-03-01,RR,ETANOL HIDRATADO,m3,198.4
2010-03-01,PA,ETANOL HIDRATADO,m3,3462.58
2010-03-01,AP,ETANOL HIDRATADO,m3,467.015112248546
2010-03-01,TO,ETANOL HIDRATADO,m3,2997.14116124441
2010-03-01,MA,ETANOL HIDRATADO,m3,2612.5
2010-03-01,PI,ETANOL HIDRATADO,m3,2144.05
2010-03-01,CE,ETANOL HIDRATADO,m3,157505.958998361
2010-03-01,RN,ETANOL HIDRATADO,m3,8130.64931396213
2010-03-01,PB,ETANOL HIDRATADO,m3,7350.44147861842
2010-03-01,PE,ETANOL HIDRATADO,m3,27253.209
2010-03-01,AL,ETANOL HIDRATADO,m3,6651.162
2010-03-01,SE,ETANOL HIDRATADO,m3,3324.5
2010-03-01,BA,ETANOL HIDRATADO,m3,46529.413
2010-03-01,MG,ETANOL HIDRATADO,m3,78597.184
2010-03-01,ES,ETANOL HIDRATADO,m3,7066.0
2010-03-01,RJ,ETANOL HIDRATADO,m3,54854.314733342
2010-03-01,SP,ETANOL HIDRATADO,m3,644551.943692642
2010-03-01,PR,ETANOL HIDRATADO,m3,64651.809
2010-03-01,SC,ETANOL HIDRATADO,m3,23286.905
2010-03-01,RS,ETANOL HIDRATADO,m3,240893.303868626
2010-03-01,MS,ETANOL HIDRATADO,m3,18480.9146717664
2010-03-01,MT,ETANOL HIDRATADO,m3,36202.7769325222
2010-03-01,GO,ETANOL HIDRATADO,m3,82835.067
2010-03-01,DF,ETANOL HIDRATADO,m3,15312.0
2011-03-01,RO,ETANOL HIDRATADO,m3,2242.05
2011-03-01,AC,ETANOL HIDRATADO,m3,1025.51322682704
2011-03-01,AM,ETANOL HIDRATADO,m3,2771.05460521419
2011-03-01,RR,ETANOL HIDRATADO,m3,196.0
2011-03-01,PA,ETANOL HIDRATADO,m3,1878.67166049634
2011-03-01,AP,ETANOL HIDRATADO,m3,407.6
2011-03-01,TO,ETANOL HIDRATADO,m3,3216.9342265553
2011-03-01,MA,ETANOL HIDRATADO,m3,5664.59388964614
2011-03-01,PI,ETANOL HIDRATADO,m3,13860.1226043493
2011-03-01,CE,ETANOL HIDRATADO,m3,8449.5
2011-03-01,RN,ETANOL HIDRATADO,m3,3413.551
2011-03-01,PB,ETANOL HIDRATADO,m3,3354.86
2011-03-01,PE,ETANOL HIDRATADO,m3,10053.257
2011-03-01,AL,ETANOL HIDRATADO,m3,3433.0
2011-03-01,SE,ETANOL HIDRATADO,m3,1544.05465037399
2011-03-01,BA,ETANOL HIDRATADO,m3,17712.3589040546
2011-03-01,MG,ETANOL HIDRATADO,m3,48475.926
2011-03-01,ES,ETANOL HIDRATADO,m3,3016.12884918865
2011-03-01,RJ,ETANOL HIDRATADO,m3,52913.6
2011-03-01,SP,ETANOL HIDRATADO,m3,665081.872172556
2011-03-01,PR,ETANOL HIDRATADO,m3,101540.958718648
2011-03-01,SC,ETANOL HIDRATADO,m3,123082.116631171
2011-03-01,RS,ETANOL HIDRATADO,m3,11671.971
2011-03-01,MS,ETANOL HIDRATADO,m3,7715.538
2011-03-01,MT,ETANOL HIDRATADO,m3,33204.24
2011-03-01,GO,ETANOL HIDRATADO,m3,68462.235
2011-03-01,DF,ETANOL HIDRATADO,m3,8693.0
2012-03-01,RO,ETANOL HIDRATADO,m3,1515.1
2012-03-01,AC,ETANOL HIDRATADO,m3,430.0
2012-03-01,AM,ETANOL HIDRATADO,m3,3425.015
2012-03-01,RR,ETANOL HIDRATADO,m3,146.0
2012-03-01,PA,ETANOL HIDRATADO,m3,2513.3
2012-03-01,AP,ETANOL HIDRATADO,m3,305.0
2012-03-01,TO,ETANOL HIDRATADO,m3,2353.7
2012-03-01,MA,ETANOL HIDRATADO,m3,23838.0484431697
2012-03-01,PI,ETANOL HIDRATADO,m3,1621.50635830909
2012-03-01,CE,ETANOL HIDRATADO,m3,8631.84423240974
2012-03-01,RN,ETANOL HIDRATADO,m3,3973.481
2012-03-01,PB,ETANOL HIDRATADO,m3,3234.518
2012-03-01,PE,ETANOL HIDRATADO,m3,13110.642
2012-03-01,AL,ETANOL HIDRATADO,m3,2875.0
2012-03-01,SE,ETANOL HIDRATADO,m3,1877.1
2012-03-01,BA,ETANOL HIDRATADO,m3,16831.914
2012-03-01,MG,ETANOL HIDRATADO,m3,39435.34
2012-03-01,ES,ETANOL HIDRATADO,m3,4406.112
