id,year_month,uf,product,unit,volume,created_at
11431,2017-11-01,CE,OLEO DIESEL MARITIMO,m3,575.570244884277,2022-06-14 09:28:16.189637-03
11432,2017-11-01,RN,OLEO DIESEL MARITIMO,m3,845,2022-06-14 09:28:16.189637-03
11433,2017-11-01,PB,OLEO DIESEL MARITIMO,m3,20,2022-06-14 09:28:16.189637-03
11434,2017-11-01,PE,OLEO DIESEL MARITIMO,m3,450,2022-06-14 09:28:16.189637-03
11435,2017-11-01,AL,OLEO DIESEL MARITIMO,m3,1675.21052884987,2022-06-14 09:28:16.189637-03
11436,2017-11-01,SE,OLEO DIESEL MARITIMO,m3,60,2022-06-14 09:28:16.189637-03
11437,2017-11-01,BA,OLEO DIESEL MARITIMO,m3,948.156,2022-06-14 09:28:16.189637-03
11438,2017-11-01,MG,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11439,2017-11-01,ES,OLEO DIESEL MARITIMO,m3,1634.826,2022-06-14 09:28:16.189637-03
11440,2017-11-01,RJ,OLEO DIESEL MARITIMO,m3,21865.48,2022-06-14 09:28:16.189637-03
11441,2017-11-01,SP,OLEO DIESEL MARITIMO,m3,3451.759,2022-06-14 09:28:16.189637-03
11442,2017-11-01,PR,OLEO DIESEL MARITIMO,m3,431,2022-06-14 09:28:16.189637-03
11443,2017-11-01,SC,OLEO DIESEL MARITIMO,m3,4774.111,2022-06-14 09:28:16.189637-03
11444,2017-11-01,RS,OLEO DIESEL MARITIMO,m3,3043.95576574359,2022-06-14 09:28:16.189637-03
11445,2017-11-01,MS,OLEO DIESEL MARITIMO,m3,312,2022-06-14 09:28:16.189637-03
11446,2017-11-01,MT,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11447,2017-11-01,GO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11448,2017-11-01,DF,OLEO DIESEL MARITIMO,m3,0.21369843834132,2022-06-14 09:28:16.189637-03
11449,2017-11-01,RO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11450,2017-11-01,AC,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11451,2017-11-01,AM,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11452,2017-11-01,RR,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11453,2017-11-01,PA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11454,2017-11-01,AP,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11455,2017-11-01,TO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11456,2017-11-01,MA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11457,2017-11-01,PI,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11458,2017-11-01,CE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11459,2017-11-01,RN,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11460,2017-11-01,PB,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11461,2017-11-01,PE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11462,2017-11-01,AL,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11463,2017-11-01,SE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11464,2017-11-01,BA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11465,2017-11-01,MG,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11466,2017-11-01,ES,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11467,2017-11-01,RJ,OLEO DIESEL (OUTROS ),m3,701.442,2022-06-14 09:28:16.189637-03
11468,2017-11-01,SP,OLEO DIESEL (OUTROS ),m3,450,2022-06-14 09:28:16.189637-03
11469,2017-11-01,PR,OLEO DIESEL (OUTROS ),m3,25,2022-06-14 09:28:16.189637-03
11470,2017-11-01,SC,OLEO DIESEL (OUTROS ),m3,35,2022-06-14 09:28:16.189637-03
11471,2017-11-01,RS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11472,2017-11-01,MS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11473,2017-11-01,MT,OLEO DIESEL (OUTROS ),m3,146,2022-06-14 09:28:16.189637-03
11474,2017-11-01,GO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11475,2017-11-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11476,2018-11-01,RO,OLEO DIESEL S-10,m3,23678.825,2022-06-14 09:28:16.189637-03
11477,2018-11-01,AC,OLEO DIESEL S-10,m3,3662.897,2022-06-14 09:28:16.189637-03
11478,2018-11-01,AM,OLEO DIESEL S-10,m3,12455.442,2022-06-14 09:28:16.189637-03
11479,2018-11-01,RR,OLEO DIESEL S-10,m3,3557.8,2022-06-14 09:28:16.189637-03
11480,2018-11-01,PA,OLEO DIESEL S-10,m3,78023.467,2022-06-14 09:28:16.189637-03
11481,2018-11-01,AP,OLEO DIESEL S-10,m3,1598.18,2022-06-14 09:28:16.189637-03
11482,2018-11-01,TO,OLEO DIESEL S-10,m3,23110.439,2022-06-14 09:28:16.189637-03
11483,2018-11-01,MA,OLEO DIESEL S-10,m3,38634.923,2022-06-14 09:28:16.189637-03
11484,2018-11-01,PI,OLEO DIESEL S-10,m3,21429.992,2022-06-14 09:28:16.189637-03
11485,2018-11-01,CE,OLEO DIESEL S-10,m3,55110.087,2022-06-14 09:28:16.189637-03
11486,2018-11-01,RN,OLEO DIESEL S-10,m3,11714.687,2022-06-14 09:28:16.189637-03
11487,2018-11-01,PB,OLEO DIESEL S-10,m3,224903.933,2022-06-14 09:28:16.189637-03
11488,2018-11-01,PE,OLEO DIESEL S-10,m3,121854.685,2022-06-14 09:28:16.189637-03
11489,2018-11-01,AL,OLEO DIESEL S-10,m3,17655.33,2022-06-14 09:28:16.189637-03
11490,2018-11-01,SE,OLEO DIESEL S-10,m3,17290.34,2022-06-14 09:28:16.189637-03
11491,2018-11-01,BA,OLEO DIESEL S-10,m3,114180.605,2022-06-14 09:28:16.189637-03
11492,2018-11-01,MG,OLEO DIESEL S-10,m3,215481.617,2022-06-14 09:28:16.189637-03
11493,2018-11-01,ES,OLEO DIESEL S-10,m3,40121.4,2022-06-14 09:28:16.189637-03
11494,2018-11-01,RJ,OLEO DIESEL S-10,m3,107396.204,2022-06-14 09:28:16.189637-03
11495,2018-11-01,SP,OLEO DIESEL S-10,m3,367015.71,2022-06-14 09:28:16.189637-03
11496,2018-11-01,PR,OLEO DIESEL S-10,m3,138572.245,2022-06-14 09:28:16.189637-03
11497,2018-11-01,SC,OLEO DIESEL S-10,m3,75563.04,2022-06-14 09:28:16.189637-03
11498,2018-11-01,RS,OLEO DIESEL S-10,m3,73382.915,2022-06-14 09:28:16.189637-03
11499,2018-11-01,MS,OLEO DIESEL S-10,m3,31129.997,2022-06-14 09:28:16.189637-03
11500,2018-11-01,MT,OLEO DIESEL S-10,m3,702990.822,2022-06-14 09:28:16.189637-03
11501,2018-11-01,GO,OLEO DIESEL S-10,m3,75576.06,2022-06-14 09:28:16.189637-03
11502,2018-11-01,DF,OLEO DIESEL S-10,m3,18323.944,2022-06-14 09:28:16.189637-03
11503,2018-11-01,RO,OLEO DIESEL S-500,m3,51620.541,2022-06-14 09:28:16.189637-03
11504,2018-11-01,AC,OLEO DIESEL S-500,m3,9967.594,2022-06-14 09:28:16.189637-03
11505,2018-11-01,AM,OLEO DIESEL S-500,m3,54221.46,2022-06-14 09:28:16.189637-03
11506,2018-11-01,RR,OLEO DIESEL S-500,m3,4612,2022-06-14 09:28:16.189637-03
11507,2018-11-01,PA,OLEO DIESEL S-500,m3,113957.457,2022-06-14 09:28:16.189637-03
11508,2018-11-01,AP,OLEO DIESEL S-500,m3,5926.601,2022-06-14 09:28:16.189637-03
11509,2018-11-01,TO,OLEO DIESEL S-500,m3,54159.742,2022-06-14 09:28:16.189637-03
11510,2018-11-01,MA,OLEO DIESEL S-500,m3,71632.795,2022-06-14 09:28:16.189637-03
11511,2018-11-01,PI,OLEO DIESEL S-500,m3,16704.281,2022-06-14 09:28:16.189637-03
11512,2018-11-01,CE,OLEO DIESEL S-500,m3,21459.641,2022-06-14 09:28:16.189637-03
11513,2018-11-01,RN,OLEO DIESEL S-500,m3,296855.472,2022-06-14 09:28:16.189637-03
11514,2018-11-01,PB,OLEO DIESEL S-500,m3,16468.747,2022-06-14 09:28:16.189637-03
11515,2018-11-01,PE,OLEO DIESEL S-500,m3,3866.453,2022-06-14 09:28:16.189637-03
11516,2018-11-01,AL,OLEO DIESEL S-500,m3,16601.049,2022-06-14 09:28:16.189637-03
11517,2018-11-01,SE,OLEO DIESEL S-500,m3,10435.408,2022-06-14 09:28:16.189637-03
11518,2018-11-01,BA,OLEO DIESEL S-500,m3,160303.396,2022-06-14 09:28:16.189637-03
11519,2018-11-01,MG,OLEO DIESEL S-500,m3,408181.828,2022-06-14 09:28:16.189637-03
11520,2018-11-01,ES,OLEO DIESEL S-500,m3,55859.676,2022-06-14 09:28:16.189637-03
11521,2018-11-01,RJ,OLEO DIESEL S-500,m3,54863.723,2022-06-14 09:28:16.189637-03
11522,2018-11-01,SP,OLEO DIESEL S-500,m3,611455.528,2022-06-14 09:28:16.189637-03
11523,2018-11-01,PR,OLEO DIESEL S-500,m3,353934.939,2022-06-14 09:28:16.189637-03
11524,2018-11-01,SC,OLEO DIESEL S-500,m3,126239.936,2022-06-14 09:28:16.189637-03
11525,2018-11-01,RS,OLEO DIESEL S-500,m3,183114.747,2022-06-14 09:28:16.189637-03
11526,2018-11-01,MS,OLEO DIESEL S-500,m3,866322.376,2022-06-14 09:28:16.189637-03
11527,2018-11-01,MT,OLEO DIESEL S-500,m3,129257.976,2022-06-14 09:28:16.189637-03
11528,2018-11-01,GO,OLEO DIESEL S-500,m3,131936.313,2022-06-14 09:28:16.189637-03
11529,2018-11-01,DF,OLEO DIESEL S-500,m3,14295.898,2022-06-14 09:28:16.189637-03
11530,2018-11-01,RO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11531,2018-11-01,AC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11532,2018-11-01,AM,OLEO DIESEL S-1800,m3,41116.852,2022-06-14 09:28:16.189637-03
11533,2018-11-01,RR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11534,2018-11-01,PA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11535,2018-11-01,AP,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11536,2018-11-01,TO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11537,2018-11-01,MA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11538,2018-11-01,PI,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11539,2018-11-01,CE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11540,2018-11-01,RN,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11541,2018-11-01,PB,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11542,2018-11-01,PE,OLEO DIESEL S-1800,m3,95,2022-06-14 09:28:16.189637-03
11543,2018-11-01,AL,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11544,2018-11-01,SE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11545,2018-11-01,BA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11546,2018-11-01,MG,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11547,2018-11-01,ES,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11548,2018-11-01,RJ,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11549,2018-11-01,SP,OLEO DIESEL S-1800,m3,995,2022-06-14 09:28:16.189637-03
11550,2018-11-01,PR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11551,2018-11-01,SC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11552,2018-11-01,RS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11553,2018-11-01,MS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11554,2018-11-01,MT,OLEO DIESEL S-1800,m3,40,2022-06-14 09:28:16.189637-03
11555,2018-11-01,GO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11556,2018-11-01,DF,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11557,2018-11-01,RO,OLEO DIESEL MARITIMO,m3,1134.7,2022-06-14 09:28:16.189637-03
11558,2018-11-01,AC,OLEO DIESEL MARITIMO,m3,46,2022-06-14 09:28:16.189637-03
11559,2018-11-01,AM,OLEO DIESEL MARITIMO,m3,12592.84,2022-06-14 09:28:16.189637-03
11560,2018-11-01,RR,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11561,2018-11-01,PA,OLEO DIESEL MARITIMO,m3,10664.876,2022-06-14 09:28:16.189637-03
11562,2018-11-01,AP,OLEO DIESEL MARITIMO,m3,47,2022-06-14 09:28:16.189637-03
11563,2018-11-01,TO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11564,2018-11-01,MA,OLEO DIESEL MARITIMO,m3,1051.094,2022-06-14 09:28:16.189637-03
11565,2018-11-01,PI,OLEO DIESEL MARITIMO,m3,670,2022-06-14 09:28:16.189637-03
11566,2018-11-01,CE,OLEO DIESEL MARITIMO,m3,995,2022-06-14 09:28:16.189637-03
11567,2018-11-01,RN,OLEO DIESEL MARITIMO,m3,530,2022-06-14 09:28:16.189637-03
11568,2018-11-01,PB,OLEO DIESEL MARITIMO,m3,30,2022-06-14 09:28:16.189637-03
11569,2018-11-01,PE,OLEO DIESEL MARITIMO,m3,739,2022-06-14 09:28:16.189637-03
11570,2018-11-01,AL,OLEO DIESEL MARITIMO,m3,40,2022-06-14 09:28:16.189637-03
11571,2018-11-01,SE,OLEO DIESEL MARITIMO,m3,115,2022-06-14 09:28:16.189637-03
11572,2018-11-01,BA,OLEO DIESEL MARITIMO,m3,730,2022-06-14 09:28:16.189637-03
11573,2018-11-01,MG,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11574,2018-11-01,ES,OLEO DIESEL MARITIMO,m3,3558.203,2022-06-14 09:28:16.189637-03
11575,2018-11-01,RJ,OLEO DIESEL MARITIMO,m3,13574.431,2022-06-14 09:28:16.189637-03
11576,2018-11-01,SP,OLEO DIESEL MARITIMO,m3,2211.804,2022-06-14 09:28:16.189637-03
11577,2018-11-01,PR,OLEO DIESEL MARITIMO,m3,1060.967,2022-06-14 09:28:16.189637-03
11578,2018-11-01,SC,OLEO DIESEL MARITIMO,m3,55209.697,2022-06-14 09:28:16.189637-03
11579,2018-11-01,RS,OLEO DIESEL MARITIMO,m3,2346.807,2022-06-14 09:28:16.189637-03
11580,2018-11-01,MS,OLEO DIESEL MARITIMO,m3,112,2022-06-14 09:28:16.189637-03
11581,2018-11-01,MT,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11582,2018-11-01,GO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11583,2018-11-01,DF,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11584,2018-11-01,RO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11585,2018-11-01,AC,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11586,2018-11-01,AM,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11587,2018-11-01,RR,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11588,2018-11-01,PA,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11589,2018-11-01,AP,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11590,2018-11-01,TO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11591,2018-11-01,MA,OLEO DIESEL (OUTROS ),m3,10,2022-06-14 09:28:16.189637-03
11592,2018-11-01,PI,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11593,2018-11-01,CE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11594,2018-11-01,RN,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11595,2018-11-01,PB,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11596,2018-11-01,PE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11597,2018-11-01,AL,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11598,2018-11-01,SE,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11599,2018-11-01,BA,OLEO DIESEL (OUTROS ),m3,5,2022-06-14 09:28:16.189637-03
11600,2018-11-01,MG,OLEO DIESEL (OUTROS ),m3,5,2022-06-14 09:28:16.189637-03
11601,2018-11-01,ES,OLEO DIESEL (OUTROS ),m3,10,2022-06-14 09:28:16.189637-03
11602,2018-11-01,RJ,OLEO DIESEL (OUTROS ),m3,1305.705,2022-06-14 09:28:16.189637-03
11603,2018-11-01,SP,OLEO DIESEL (OUTROS ),m3,936.4,2022-06-14 09:28:16.189637-03
11604,2018-11-01,PR,OLEO DIESEL (OUTROS ),m3,380.643,2022-06-14 09:28:16.189637-03
11605,2018-11-01,SC,OLEO DIESEL (OUTROS ),m3,75,2022-06-14 09:28:16.189637-03
11606,2018-11-01,RS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11607,2018-11-01,MS,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11608,2018-11-01,MT,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11609,2018-11-01,GO,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11610,2018-11-01,DF,OLEO DIESEL (OUTROS ),m3,0,2022-06-14 09:28:16.189637-03
11611,2019-11-01,RO,OLEO DIESEL S-10,m3,31056.863,2022-06-14 09:28:16.189637-03
11612,2019-11-01,AC,OLEO DIESEL S-10,m3,3320.9,2022-06-14 09:28:16.189637-03
11613,2019-11-01,AM,OLEO DIESEL S-10,m3,12254.505,2022-06-14 09:28:16.189637-03
11614,2019-11-01,RR,OLEO DIESEL S-10,m3,3974.049,2022-06-14 09:28:16.189637-03
11615,2019-11-01,PA,OLEO DIESEL S-10,m3,85185.241,2022-06-14 09:28:16.189637-03
11616,2019-11-01,AP,OLEO DIESEL S-10,m3,1539,2022-06-14 09:28:16.189637-03
11617,2019-11-01,TO,OLEO DIESEL S-10,m3,534156.98,2022-06-14 09:28:16.189637-03
11618,2019-11-01,MA,OLEO DIESEL S-10,m3,55573.01,2022-06-14 09:28:16.189637-03
11619,2019-11-01,PI,OLEO DIESEL S-10,m3,30761.58,2022-06-14 09:28:16.189637-03
11620,2019-11-01,CE,OLEO DIESEL S-10,m3,84970.75,2022-06-14 09:28:16.189637-03
11621,2019-11-01,RN,OLEO DIESEL S-10,m3,15511.5,2022-06-14 09:28:16.189637-03
11622,2019-11-01,PB,OLEO DIESEL S-10,m3,23270.6,2022-06-14 09:28:16.189637-03
11623,2019-11-01,PE,OLEO DIESEL S-10,m3,110950.738,2022-06-14 09:28:16.189637-03
11624,2019-11-01,AL,OLEO DIESEL S-10,m3,13594.472,2022-06-14 09:28:16.189637-03
11625,2019-11-01,SE,OLEO DIESEL S-10,m3,17022.261,2022-06-14 09:28:16.189637-03
11626,2019-11-01,BA,OLEO DIESEL S-10,m3,138284.087,2022-06-14 09:28:16.189637-03
11627,2019-11-01,MG,OLEO DIESEL S-10,m3,215805.128,2022-06-14 09:28:16.189637-03
11628,2019-11-01,ES,OLEO DIESEL S-10,m3,41147.2,2022-06-14 09:28:16.189637-03
11629,2019-11-01,RJ,OLEO DIESEL S-10,m3,120738.297,2022-06-14 09:28:16.189637-03
11630,2019-11-01,SP,OLEO DIESEL S-10,m3,6044976.568,2022-06-14 09:28:16.189637-03
11631,2019-11-01,PR,OLEO DIESEL S-10,m3,188100.158,2022-06-14 09:28:16.189637-03
11632,2019-11-01,SC,OLEO DIESEL S-10,m3,110762.312,2022-06-14 09:28:16.189637-03
11633,2019-11-01,RS,OLEO DIESEL S-10,m3,129906.639,2022-06-14 09:28:16.189637-03
11634,2019-11-01,MS,OLEO DIESEL S-10,m3,50446.968,2022-06-14 09:28:16.189637-03
11635,2019-11-01,MT,OLEO DIESEL S-10,m3,120974.455,2022-06-14 09:28:16.189637-03
11636,2019-11-01,GO,OLEO DIESEL S-10,m3,112310.6,2022-06-14 09:28:16.189637-03
11637,2019-11-01,DF,OLEO DIESEL S-10,m3,18306,2022-06-14 09:28:16.189637-03
11638,2019-11-01,RO,OLEO DIESEL S-500,m3,42211.581,2022-06-14 09:28:16.189637-03
11639,2019-11-01,AC,OLEO DIESEL S-500,m3,9018.9,2022-06-14 09:28:16.189637-03
11640,2019-11-01,AM,OLEO DIESEL S-500,m3,55225.455,2022-06-14 09:28:16.189637-03
11641,2019-11-01,RR,OLEO DIESEL S-500,m3,16936.65,2022-06-14 09:28:16.189637-03
11642,2019-11-01,PA,OLEO DIESEL S-500,m3,91450.333,2022-06-14 09:28:16.189637-03
11643,2019-11-01,AP,OLEO DIESEL S-500,m3,79548.751,2022-06-14 09:28:16.189637-03
11644,2019-11-01,TO,OLEO DIESEL S-500,m3,35744.86,2022-06-14 09:28:16.189637-03
11645,2019-11-01,MA,OLEO DIESEL S-500,m3,66445.306,2022-06-14 09:28:16.189637-03
11646,2019-11-01,PI,OLEO DIESEL S-500,m3,19197.6,2022-06-14 09:28:16.189637-03
11647,2019-11-01,CE,OLEO DIESEL S-500,m3,10550.6,2022-06-14 09:28:16.189637-03
11648,2019-11-01,RN,OLEO DIESEL S-500,m3,22857,2022-06-14 09:28:16.189637-03
11649,2019-11-01,PB,OLEO DIESEL S-500,m3,13195,2022-06-14 09:28:16.189637-03
11650,2019-11-01,PE,OLEO DIESEL S-500,m3,3105.4,2022-06-14 09:28:16.189637-03
11651,2019-11-01,AL,OLEO DIESEL S-500,m3,10731.5,2022-06-14 09:28:16.189637-03
11652,2019-11-01,SE,OLEO DIESEL S-500,m3,9871.5,2022-06-14 09:28:16.189637-03
11653,2019-11-01,BA,OLEO DIESEL S-500,m3,121482.364,2022-06-14 09:28:16.189637-03
11654,2019-11-01,MG,OLEO DIESEL S-500,m3,319262.33,2022-06-14 09:28:16.189637-03
11655,2019-11-01,ES,OLEO DIESEL S-500,m3,52012.278,2022-06-14 09:28:16.189637-03
11656,2019-11-01,RJ,OLEO DIESEL S-500,m3,682086.155,2022-06-14 09:28:16.189637-03
11657,2019-11-01,SP,OLEO DIESEL S-500,m3,383433.349,2022-06-14 09:28:16.189637-03
11658,2019-11-01,PR,OLEO DIESEL S-500,m3,247381.194,2022-06-14 09:28:16.189637-03
11659,2019-11-01,SC,OLEO DIESEL S-500,m3,114712.942,2022-06-14 09:28:16.189637-03
11660,2019-11-01,RS,OLEO DIESEL S-500,m3,179427.29,2022-06-14 09:28:16.189637-03
11661,2019-11-01,MS,OLEO DIESEL S-500,m3,88449.038,2022-06-14 09:28:16.189637-03
11662,2019-11-01,MT,OLEO DIESEL S-500,m3,170960.87,2022-06-14 09:28:16.189637-03
11663,2019-11-01,GO,OLEO DIESEL S-500,m3,133975.733,2022-06-14 09:28:16.189637-03
11664,2019-11-01,DF,OLEO DIESEL S-500,m3,11998.5,2022-06-14 09:28:16.189637-03
11665,2019-11-01,RO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11666,2019-11-01,AC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11667,2019-11-01,AM,OLEO DIESEL S-1800,m3,5.201,2022-06-14 09:28:16.189637-03
11668,2019-11-01,RR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11669,2019-11-01,PA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11670,2019-11-01,AP,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11671,2019-11-01,TO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11672,2019-11-01,MA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11673,2019-11-01,PI,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11674,2019-11-01,CE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11675,2019-11-01,RN,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11676,2019-11-01,PB,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11677,2019-11-01,PE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11678,2019-11-01,AL,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11679,2019-11-01,SE,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11680,2019-11-01,BA,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11681,2019-11-01,MG,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11682,2019-11-01,ES,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11683,2019-11-01,RJ,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11684,2019-11-01,SP,OLEO DIESEL S-1800,m3,10,2022-06-14 09:28:16.189637-03
11685,2019-11-01,PR,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11686,2019-11-01,SC,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11687,2019-11-01,RS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11688,2019-11-01,MS,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11689,2019-11-01,MT,OLEO DIESEL S-1800,m3,88,2022-06-14 09:28:16.189637-03
11690,2019-11-01,GO,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11691,2019-11-01,DF,OLEO DIESEL S-1800,m3,0,2022-06-14 09:28:16.189637-03
11692,2019-11-01,RO,OLEO DIESEL MARITIMO,m3,1032.8,2022-06-14 09:28:16.189637-03
11693,2019-11-01,AC,OLEO DIESEL MARITIMO,m3,82,2022-06-14 09:28:16.189637-03
11694,2019-11-01,AM,OLEO DIESEL MARITIMO,m3,12060.551,2022-06-14 09:28:16.189637-03
11695,2019-11-01,RR,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
11696,2019-11-01,PA,OLEO DIESEL MARITIMO,m3,12098.207,2022-06-14 09:28:16.189637-03
11697,2019-11-01,AP,OLEO DIESEL MARITIMO,m3,205,2022-06-14 09:28:16.189637-03
11698,2019-11-01,TO,OLEO DIESEL MARITIMO,m3,0,2022-06-14 09:28:16.189637-03
